552,A8:3A:48:10:63:F0,2022-04-06 17:18:18,1291558,CSCBODDURI,268652299,2,-70,2,0,,20,,,PSK,CCMP
552,C0:06:C3:16:6D:56,2022-04-06 17:18:18,1291558,ACT106627401271,51814912397,6,-65,6,0,,any,,,,
581,60:A4:B7:C1:2A:74,2022-04-11 03:29:16,1335463,SOURAV DIGITAL SEVA,50514398,3,-55,3,0,,20,,,PSK,CCMP
583,00:06:AE:F9:81:5D,2022-04-10 07:33:32,1327657,JioPrivateNet,86338428468,6,-64,6,0,0,20,0,0,IEEE 802.1X FT/IEEE ,CCMP
583,C0:5B:02:21:5A:CA,2022-04-10 07:33:32,1327657,Airtel-My WIFI-BMF422-5ACA,1247443491,7,-59,7,0,,any,,,PSK,CCMP
583,E4:C3:2A:63:A6:7E,2022-04-10 07:33:32,1327657,TP-Link_A67E,102372593,9,-49,9,0,,any,,,PSK,CCMP
594,34:0A:33:B6:53:D4,2022-04-08 16:59:26,1312180,WORLD PHONE 2.4GHz,66837190,11,-58,11,0,,any,,,PSK,TKIP CCMP
614,54:37:BB:CE:23:A9,2022-04-04 13:08:17,1268738,ZEENET,5200643681855,3,-33,3,0,,20,,,PSK,TKIP CCMP
640,58:D7:59:32:97:88,2022-04-07 06:35:17,1297106,Remits1,2659645991,11,-27,11,0,,20,,,PSK,CCMP
640,5C:EA:1D:4A:DA:1C,2022-04-07 06:35:17,1297106,HP-Print-1C-LaserJet Pro MFP,108896159240,11,-71,11,0,,20,,,PSK,TKIP CCMP
640,64:66:B3:41:F6:C4,2022-04-07 06:35:17,1297106,TP-LINK_41F6C4,4221875361,11,-58,11,0,,any,,,PSK,CCMP
640,70:6D:EC:FE:0D:01,2022-04-07 06:35:17,1297106,REMITS_PMWANI2.4GHz,8565751973,1,-43,1,0,,20,,,,
640,7C:A9:6B:07:C8:50,2022-04-07 06:35:17,1297106,Remits,8567081348,6,-48,6,0,,any,,,PSK,CCMP
640,8C:15:C7:D6:12:28,2022-04-07 06:35:17,1297106,Airtel123,7848791340,7,-88,7,0,,20,,,PSK,CCMP
640,B2:22:7A:53:DD:88,2022-04-07 06:35:17,1297106,DIRECT-88-HP Laser 136w,8535899041,1,-44,1,0,,20,,,PSK,CCMP
640,B2:22:7A:5A:B1:22,2022-04-07 06:35:17,1297106,DIRECT-22-HP Laser 138fnw,240524464,1,-87,1,0,,20,,,PSK,CCMP
640,B8:C1:A2:65:9A:E7,2022-04-07 06:35:17,1297106,VJ LAW OFFICE,838296985982,1,-85,1,0,,any,,,PSK,TKIP CCMP
640,F8:C4:F3:2A:A7:00,2022-04-07 06:35:17,1297106,Jai Mata Di,1993526274172,11,-65,11,0,,any,,,PSK,TKIP CCMP
640,F8:C4:F3:35:13:60,2022-04-07 06:35:17,1297106,INSURG,4235293491582,2,-84,2,0,,any,,,PSK,TKIP CCMP
640,F8:C4:F3:3F:3A:58,2022-04-07 06:35:17,1297106,Airtel_9899372907,8116531582,1,-68,1,0,,any,,,PSK,TKIP CCMP
645,34:24:3E:7E:E5:50,2022-04-10 15:39:16,1331164,City broadband 2.4,72324211620,4,-60,4,0,,20,,,PSK,TKIP CCMP
